step,return,config
23496,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
23544,0.0,PPO-MLP / MiniGrid-MemoryS7
23552,0.0,PPO-MLP / MiniGrid-MemoryS7
23592,0.0,PPO-MLP / MiniGrid-MemoryS7
23592,0.7906122448979592,PPO-MLP / MiniGrid-MemoryS7
23600,0.5885714285714285,PPO-MLP / MiniGrid-MemoryS7
23640,0.0,PPO-MLP / MiniGrid-MemoryS7
23656,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
23712,0.0,PPO-MLP / MiniGrid-MemoryS7
23736,0.0,PPO-MLP / MiniGrid-MemoryS7
23800,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
23808,0.0,PPO-MLP / MiniGrid-MemoryS7
23872,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
23872,0.9412244897959183,PPO-MLP / MiniGrid-MemoryS7
23880,0.0,PPO-MLP / MiniGrid-MemoryS7
23960,0.0,PPO-MLP / MiniGrid-MemoryS7
23992,0.9485714285714286,PPO-MLP / MiniGrid-MemoryS7
24032,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
24080,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
24104,0.0,PPO-MLP / MiniGrid-MemoryS7
24152,0.0,PPO-MLP / MiniGrid-MemoryS7
24184,0.9889795918367347,PPO-MLP / MiniGrid-MemoryS7
24240,0.0,PPO-MLP / MiniGrid-MemoryS7
24272,0.0,PPO-MLP / MiniGrid-MemoryS7
24280,0.82,PPO-MLP / MiniGrid-MemoryS7
24312,0.0,PPO-MLP / MiniGrid-MemoryS7
24320,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
24328,0.0,PPO-MLP / MiniGrid-MemoryS7
24368,0.0,PPO-MLP / MiniGrid-MemoryS7
24384,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
24384,0.0,PPO-MLP / MiniGrid-MemoryS7
24392,0.0,PPO-MLP / MiniGrid-MemoryS7
24416,0.9889795918367347,PPO-MLP / MiniGrid-MemoryS7
24424,0.0,PPO-MLP / MiniGrid-MemoryS7
24448,0.0,PPO-MLP / MiniGrid-MemoryS7
24456,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
24464,0.0,PPO-MLP / MiniGrid-MemoryS7
24472,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
24512,0.0,PPO-MLP / MiniGrid-MemoryS7
24584,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
24640,0.0,PPO-MLP / MiniGrid-MemoryS7
24712,0.0,PPO-MLP / MiniGrid-MemoryS7
24768,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
24808,0.8089795918367347,PPO-MLP / MiniGrid-MemoryS7
24848,0.0,PPO-MLP / MiniGrid-MemoryS7
